name,target_rva,target_size,source,notes
?someInsideSomeOutside@Team@@QBE_NPAVPolygonTrigger@@I@Z,0x000F5CE0,276,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptConditions_insideArea.cpp,reloc-derived;call-sites=1;identity=real
?refresh@Rva000F72D0FrameCachedValue@@AAEXPAX@Z,0x000F67B0,403,Code/GameEngine/Source/Common/Rva000F72D0FrameCachedValue.cpp,reloc-derived;call-sites=1;identity=real
?erase@?$hashtable@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_000f73d0_p12cd@@@_STL@@@2@@2@@Z,0x000F6B50,154,Code/gen_small/tgrid_127.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000f7580@@UAE@XZ,0x000F6E40,257,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?findTeam@TeamFactory@@QAEPAVTeam@@ABVAsciiString@@@Z,0x000F8290,238,Code/GameEngine/Source/GameLogic/Object/Object_restoreOriginalTeam.cpp,reloc-derived;call-sites=1;identity=real
?onTunnelDestroyed@TunnelTracker@@QAEXPBVObject@@@Z,0x000F8C20,176,Code/GameEngine/Source/GameLogic/Object/Contain/CaveContainTryToSetCaveIndex.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCall942D@BfmeSub942D@@QAEPAXPAX@Z,0x000F98E0,66,Code/GameEngine/Source/Common/BfmeConv942.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_000fa390_k4@@UGen_t_000fa390_p12cd@@@_STL@@QAE@ABU01@@Z,0x000F9FF0,181,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_000fa3f0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_000fa3f0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x000FA0E0,69,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_000fd5c0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_000fd5c0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x000FCF70,123,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000fe210@@UAE@XZ,0x000FDB40,139,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeAssign@BfmeCopySubA@@QAEXPAU1@@Z,0x000FF8F0,294,Code/GameEngine/Source/Common/S3StrideCopyLoops.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_00138860_k4@@UGen_t_00138860_p12cd@@@_STL@@QAE@ABU01@@Z,0x000FFD10,194,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeValERB@BfmeSubERB@@QAEXPAVBfmeOtherERA@@H@Z,0x00102D90,77,Code/GameEngine/Source/Common/BfmeConv883.cpp,reloc-derived;call-sites=1;identity=real
?readDict@DataChunkInput@@QAE?AVDict@@XZ,0x001039C0,561,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=2;identity=real
?parse@DataChunkInput@@QAE_NPAX@Z,0x00103DE0,820,Code/GameEngine/Source/GameClient/MapUtil_ParseObjectsDataChunk_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?localPixelToRadar@Radar@@QAE_NPBUICoord2D@@PAU2@@Z,0x00107AB0,327,Code/GameEngine/Source/Common/System/Radar.cpp,reloc-derived;call-sites=2;identity=real
?internalCreateEvent@Radar@@IAEXPBUCoord3D@@W4RadarEventType@@MPBURGBAColorInt@@2@Z,0x00107D60,510,Code/GameEngine/Source/Common/System/Radar.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAskEZF@@YG_NHPAUBfmeSubEZF@@@Z,0x00108520,152,Code/GameEngine/Source/Common/BfmeConv889.cpp,reloc-derived;call-sites=1;identity=real
?registerObject@PartitionManager@@QAEXPAVObject@@@Z,0x001086C0,734,Code/GameEngine/Source/GameLogic/Object/Object.cpp,reloc-derived;call-sites=1;identity=real
??0UpgradeTemplate@@QAE@XZ,0x0010ABD0,175,Code/GameEngine/Source/Common/UpgradeCenter_newUpgrade_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0010bd60@@UAE@XZ,0x0010BC80,176,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?xferInteger@@YAXAAVXfer@@AAH@Z,0x0010C320,25,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeHandOver_000353C8@@YAXPAVBfmeSeedTarget@@PAX@Z,0x0010C8D0,140,Code/GameEngine/Source/Common/S3SeedPairsDeferred.cpp,reloc-derived;call-sites=2;identity=real
?Gen003BB8F0Free@@YAXPAVGenXferInterface@@PAX@Z,0x0010CAC0,305,Code/GameEngine/Source/Common/V4XferSlotSequences.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_t_0010dae0_p12cd@@QAE@XZ,0x0010D700,128,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_0056ce40_k4@@UGen_t_0056ce40_p12cd@@@_STL@@QAE@ABU01@@Z,0x0010DFC0,93,Code/gen_small/tgrid_117.cpp,reloc-derived;call-sites=1;identity=generated
?xferSaveData@GameState@@AAEXPAVXfer@@W4SnapshotType@@@Z,0x0010FBD0,550,Code/GameEngine/Source/Common/System/SaveGame/GameState.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00113960@@UAE@XZ,0x00113200,95,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
??0?$_STLP_alloc_proxy@PAUGen_t_001263a0_m4pod@@U1@V?$allocator@UGen_t_001263a0_m4pod@@@_STL@@@_STL@@QAE@ABV?$allocator@UGen_t_001263a0_m4pod@@@1@PAUGen_t_001263a0_m4pod@@@Z,0x00124F40,11,Code/gen_small/fam_017.cpp,reloc-derived;call-sites=1;identity=generated
??0?$_STLP_alloc_proxy@PAUGen_t_001263d0_m4pod@@U1@V?$allocator@UGen_t_001263d0_m4pod@@@_STL@@@_STL@@QAE@ABV?$allocator@UGen_t_001263d0_m4pod@@@1@PAUGen_t_001263d0_m4pod@@@Z,0x00124F50,11,Code/gen_small/fam_017.cpp,reloc-derived;call-sites=1;identity=generated
??AModuleTemplateMap@ModuleFactory@@QAEAAVModuleTemplate@1@ABH@Z,0x001296E0,144,Code/GameEngine/Source/Common/System/module_factory.cpp,reloc-derived;call-sites=102;identity=real
??0S4ModuleData0012A070@@QAE@XZ,0x00129F80,189,Code/GameEngine/Source/Common/S4NewModuleData.cpp,reloc-derived;call-sites=1;identity=real
??0StealthUpdateModuleData@@QAE@XZ,0x0012A3A0,372,Code/GameEngine/Source/GameLogic/Object/Update/StealthUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0012a580@@UAE@XZ,0x0012A5B0,160,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0012bda0@@UAE@XZ,0x0012BDD0,107,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?isSignificantlyAboveTerrain@Thing@@QBE_NXZ,0x00131B20,58,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdateInterface_setGoalPositionClipped.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCopyTwoCKA@BfmePartCKA@@QAEXPAU1@@Z,0x00135B10,250,Code/GameEngine/Source/Common/BfmeConv610.cpp,reloc-derived;call-sites=1;identity=real
?resize@?$hashtable@URva001360E0Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva001360E0ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva001360E0Value@@@7@@_STL@@QAEXI@Z,0x00135ED0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?_M_clear@?$vector@URva00146940Element@_STL@@V?$allocator@URva00146940Element@_STL@@@2@@_STL@@IAEXXZ,0x00137310,98,Code/Libraries/Source/WWVegas/WWLib/RvaVectorInsertOverflow287.cpp,reloc-derived;call-sites=1;identity=real
?_M_copy@?$_Rb_tree@HU?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@@_STL@@AAEPAU?$_Rb_tree_node@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@PAU32@0@Z,0x001373D0,179,Code/gen_small/tgrid_104.cpp,reloc-derived;call-sites=1;identity=generated
??$_Destroy@PAVOpen2Elem138090@@@_STL@@YAXPAVOpen2Elem138090@@0@Z,0x00137660,33,Code/GameEngine/Source/Common/Open2Twins009.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_001384d0@@UAE@XZ,0x00137C90,92,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0GenBase00138960@@QAE@XZ,0x00138960,129,Code/GameEngine/Source/Common/MidVptrOnlyDerivedCtors.cpp,reloc-derived;call-sites=1;identity=real
??$__copy_backward@PAUGen_t_00138d40_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00138d40_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00138BA0,93,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCallENI@BfmeHolderENI@@QAEXPAX@Z,0x0013C720,1334,Code/GameEngine/Source/Common/BfmeConv880.cpp,reloc-derived;call-sites=1;identity=real
?getSelectedPortraitImage@Open2Template143730@@QBEPBVImage@@XZ,0x0013EE70,59,Code/GameEngine/Source/GameClient/GUI/ControlBar/Open2Twins014.cpp,reloc-derived;call-sites=1;identity=real
?insert_unique@?$_Rb_tree@$$CBV?$BitFlags@$0L@@@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VArmorTemplateSet@@V?$BitFlags@$0L@@@@@V?$allocator@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@2@@2@U32@ABU?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@2@@Z,0x001426A0,629,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
?insert_unique@?$_Rb_tree@$$CBV?$BitFlags@$0BB@@@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VWeaponTemplateSet@@V?$BitFlags@$0BB@@@@@V?$allocator@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@2@@2@U32@ABU?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@2@@Z,0x001429C0,629,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00147e70@@UAE@XZ,0x00146BA0,842,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014ad90@@UAE@XZ,0x0014AC60,215,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014b800@@UAE@XZ,0x0014AE40,95,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?findClosestRepulsor@AI@@QAEPAVObject@@PBV2@M@Z,0x0014B090,154,Code/GameEngine/Source/GameLogic/AI/AIMoveAwayFromRepulsorsState_onEnter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0014c600@@UAE@XZ,0x0014C3B0,162,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??$_M_insert_dispatch@U?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Const_traits@UGen_t_0014c770_m12cd@@@_STL@@@_STL@@@?$list@UGen_t_0014c770_m12cd@@V?$allocator@UGen_t_0014c770_m12cd@@@_STL@@@_STL@@QAEXU?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Nonconst_traits@UGen_t_0014c770_m12cd@@@_STL@@@1@U?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Const_traits@UGen_t_0014c770_m12cd@@@_STL@@@1@1ABU__false_type@1@@Z,0x0014C5A0,75,Code/gen_small/fam_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014e100@@UAE@XZ,0x0014C850,111,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCallENJ@@YAXPAX0@Z,0x0014CA60,709,Code/GameEngine/Source/Common/BfmeConv880.cpp,reloc-derived;call-sites=1;identity=real
?newOverride@AIParseDefinitionAIShim@@QAEXXZ,0x0014E2B0,571,Code/GameEngine/Source/GameLogic/AI/ai.cpp,reloc-derived;call-sites=1;identity=real
??$__uninitialized_copy@PBUGen_t_00152530_p12pod@@PAU1@@_STL@@YAPAUGen_t_00152530_p12pod@@PBU1@0PAU1@ABU__false_type@0@@Z,0x00150420,45,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
?bfmePrep986C@BfmeC986@@QAEXXZ,0x00150A10,73,Code/GameEngine/Source/Common/BfmeConv986.cpp,reloc-derived;call-sites=1;identity=real
??0AIGroup@@QAE@XZ,0x00151BF0,197,Code/GameEngine/Source/GameLogic/AI/AI_createGroup.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00152690@@UAE@XZ,0x00151D10,246,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCall922F@BfmeTail922F@@QAEXPAXH@Z,0x00154430,222,Code/GameEngine/Source/Common/BfmeConv922.cpp,reloc-derived;call-sites=1;identity=real
?aiGuardPosition@Open2Commands156900@@QAEXPBUCoord3D@@W4GuardMode@@W4CommandSourceType@@@Z,0x00154780,214,Code/GameEngine/Source/Common/Open2Twins001.cpp,reloc-derived;call-sites=1;identity=real
?bfmeUpdDTI@BfmeThingDTI@@QAEXXZ,0x00154B80,276,Code/GameEngine/Source/Common/BfmeConv779.cpp,reloc-derived;call-sites=1;identity=real
?bfmeReady986C@BfmeC986@@QAEDXZ,0x001553C0,158,Code/GameEngine/Source/Common/BfmeConv986.cpp,reloc-derived;call-sites=1;identity=real
?groupAttackObjectPrivate@AIGroup@@AAEX_NPAVObject@@HW4CommandSourceType@@@Z,0x00155DA0,568,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions.cpp,reloc-derived;call-sites=4;identity=real
?groupEnter@AIGroup@@QAEXPAVObject@@W4CommandSourceType@@@Z,0x00156440,229,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSend986C@BfmeC986@@QAEXHHHHH@Z,0x00157BE0,2920,Code/GameEngine/Source/Common/BfmeConv986.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@Gen_002BBD40@@AAEXPAVBfmeSeedTarget@@@Z,0x0015C0C0,325,Code/GameEngine/Source/Common/S3SeedPairsForms.cpp,reloc-derived;call-sites=1;identity=generated
?lookForInnerTarget@AIGuardMachine@@QAE_NXZ,0x0015D530,2514,Code/GameEngine/Source/GameLogic/AI/AIGuard.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@Gen_00168910@@AAEXPAVBfmeSeedTarget@@@Z,0x00161550,1031,Code/GameEngine/Source/Common/S3SeedPairsGuarded.cpp,reloc-derived;call-sites=1;identity=generated
?isLocationSafe@AIPlayer@@QAE_NPBUCoord3D@@PBVThingTemplate@@@Z,0x00163030,388,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,reloc-derived;call-sites=2;identity=real
?getPlayerStructureBounds@AIPlayer@@SAXPAURegion2D@@H@Z,0x00163C70,537,Code/GameEngine/Source/GameLogic/AI/AIPlayer_guardSupplyCenter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?isSupplySourceAttacked@AIPlayer@@QAE_NXZ,0x00163F10,421,Code/GameEngine/Source/GameLogic/AI/AIPlayer_guardSupplyCenter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?findSupplyCenter@AIPlayer@@IAEPAVObject@@H@Z,0x00164C10,883,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,reloc-derived;call-sites=2;identity=real
?bfmeUpdateCHE@BfmeThingCHE@@QAEXXZ,0x00168ED0,716,Code/GameEngine/Source/Common/BfmeConv603.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTest932E@BfmeThing932E@@QAEHXZ,0x0016F340,238,Code/GameEngine/Source/Common/BfmeConv932.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCopyOneCDF@BfmePartCDF@@QAEXPAU1@@Z,0x00170200,261,Code/GameEngine/Source/Common/BfmeConv584.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCopyTwoCDF@BfmePartCDF@@QAEXPAU1@@Z,0x00170CD0,250,Code/GameEngine/Source/Common/BfmeConv584.cpp,reloc-derived;call-sites=1;identity=real
?outOfWeaponRangeObject@@YA_NPAVState@@PAX@Z,0x00171E70,275,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=1;identity=real
?update@AIInternalMoveToState@@UAE?AW4StateReturnType@@XZ,0x00172E70,1166,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=2;identity=real
?handle@Gen00039BD5@@QAEXH@Z,0x0017BA90,897,Code/GameEngine/Source/Common/TinyIndexedForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001840e0@@UAE@XZ,0x0017CA40,126,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva000250BDStateBase@@QAE@PAXVAsciiString@@@Z,0x0017FC60,127,Code/GameEngine/Source/Common/StateSelfNamingCtorsWithFields.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00187240@@UAE@XZ,0x00181DF0,163,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0AICommandParms@@QAE@W4AICommandType@@W4CommandSourceType@@@Z,0x00185910,211,Code/GameEngine/Source/GameLogic/AI/AICommandInterface_aiAttackArea.cpp,reloc-derived;call-sites=27;identity=real
?bfmeAccept@BfmeSubAccept_00002DEC@@QAEXPAVBfmeSeedTarget@@@Z,0x00187860,805,Code/GameEngine/Source/Common/S3VersionBlocks.cpp,reloc-derived;call-sites=2;identity=real
?removeObject@Squad@@QAEXPAVObject@@@Z,0x0018B620,62,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=1;identity=real
?applyAlternate@Rva001705A0Inner@@QAEXH_N@Z,0x0018B8B0,74,Code/GameEngine/Source/Common/Rva001705A0LazyObject.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeResume@Gen_0018BC70@@AAEXXZ,0x0018B9F0,220,Code/GameEngine/Source/Common/Bfme5CompactAlive.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeRestart@Gen_0018BC70@@AAEXXZ,0x0018BB10,282,Code/GameEngine/Source/Common/Bfme5CompactAlive.cpp,reloc-derived;call-sites=1;identity=generated
?apply@Rva001705A0Inner@@QAEXH_N@Z,0x0018BCF0,176,Code/GameEngine/Source/Common/Rva001705A0LazyObject.cpp,reloc-derived;call-sites=1;identity=generated
?setTurretTargetPosition@TurretAI@@QAEXPBUCoord3D@@@Z,0x0018D260,241,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0018d860@@UAE@XZ,0x0018D600,135,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?pointInTrigger@PolygonTrigger@@QBE_NAAUICoord3D@@@Z,0x0018F8A0,307,Code/GameEngine/Source/GameLogic/AI/PathfindLayer_bfmeContainsPoint.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_00191380@@UAE@XZ,0x00190490,167,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00192770@@UAE@XZ,0x00191640,134,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00195060_k4@@UGen_t_00195060_p12cd@@@_STL@@QAE@ABU01@@Z,0x00193D50,294,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
??0BuildListInfo@@QAE@XZ,0x00194210,212,Code/GameEngine/Source/GameLogic/Map/SidesList.cpp,reloc-derived;call-sites=2;identity=real
??0?$pair@$$CBUGen_t_00195b60_k4@@UGen_t_00195b60_p12cd@@@_STL@@QAE@ABU01@@Z,0x001953B0,85,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
??1Mem00197C60@@QAE@XZ,0x00197C60,150,Code/GameEngine/Source/Common/BigPairMemberDtors.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@URva001999C0Element@@V?$allocator@URva001999C0Element@@@_STL@@@_STL@@IAEXPAURva001999C0Element@@ABU3@ABU__false_type@2@I_N@Z,0x00197D30,289,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_0019a890_p16cd@@V?$allocator@UGen_t_0019a890_p16cd@@@_STL@@@_STL@@IAEXPAUGen_t_0019a890_p16cd@@ABU3@ABU__false_type@2@I_N@Z,0x00199B20,267,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x00199EC0,505,Code/gen_small/fam_009.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeInitCMC@BfmeItemCMC@@QAEXPAX@Z,0x0019A260,88,Code/GameEngine/Source/Common/BfmeConv622.cpp,reloc-derived;call-sites=1;identity=real
?insert_unique@?$_Rb_tree@URva0019BC70Key@@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@U?$_Select1st@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@3@U?$less@URva0019BC70Key@@@3@V?$allocator@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@2@@2@U32@ABU?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@2@@Z,0x0019AA50,629,Code/GameEngine/Source/Common/Rva0019BC70MapInsertBody.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeOneEEA@BfmeThingEEA@@QAEXXZ,0x0019B4C0,296,Code/GameEngine/Source/Common/BfmeConv807.cpp,reloc-derived;call-sites=2;identity=real
?bfmeTwoBVB@BfmeSubBVB@@QAEXPAV1@@Z,0x0019DA80,103,Code/GameEngine/Source/Common/BfmeConv537.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_0019e270_p12cd@@V?$allocator@UGen_t_0019e270_p12cd@@@_STL@@@_STL@@IAEXPAUGen_t_0019e270_p12cd@@ABU3@ABU__false_type@2@I_N@Z,0x0019E030,281,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
?isCellOnEnd@Bridge@@QAE_NPBURegion2D@@@Z,0x001A24B0,431,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCallCME@BfmeThingCME@@QAEXPAXMPAUBfmeTempCME@@HH@Z,0x001A4630,777,Code/GameEngine/Source/Common/BfmeConv624.cpp,reloc-derived;call-sites=1;identity=real
?isPointOnBridge@Bridge@@QAE_NPBUCoord3D@@@Z,0x001A5F40,344,Code/GameEngine/Source/Common/Bfme5NodeMakers.cpp,reloc-derived;call-sites=4;identity=real
??1Gen_dtor_001a87f0@@UAE@XZ,0x001A7350,101,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?getBridgeHeight@Bridge@@QAEMPBUCoord3D@@PAU2@@Z,0x001A7520,664,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=1;identity=real
?getLayerForDestination@TerrainLogic@@QAE?AW4PathfindLayerEnum@@PAVObject@@PBUCoord3D@@@Z,0x001A7C20,245,Code/GameEngine/Source/Common/Pathfinder_moveAlliesAwayFromDestination_Thunk.cpp,reloc-derived;call-sites=4;identity=real
??0BfmeBridgeNode@@QAE@PAVObject@@@Z,0x001A9CE0,1412,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_001ac1b0@@UAE@XZ,0x001ABA80,235,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_001acec0_p48cd@@V?$allocator@UGen_t_001acec0_p48cd@@@_STL@@@_STL@@IAEXPAUGen_t_001acec0_p48cd@@ABU3@ABU__false_type@2@I_N@Z,0x001ACA90,337,Code/gen_small/tgrid_124.cpp,reloc-derived;call-sites=1;identity=generated
